2,3,0,0,1,2,0,0,4,1,16,10,1,1,0,0,16,2,0,36,0
2,2,0,0,1,6,2,1,1,2,17,12,1,1,0,0,17,2,1,60,0
2,2,0,0,0,10,2,1,4,1,24,11,1,1,0,0,21,1,1,108,0
2,3,0,0,1,6,1,0,4,1,16,13,1,1,0,0,16,2,0,84,0
2,2,0,1,0,6,3,2,2,1,9,12,1,1,1,0,9,2,2,10,0
3,2,0,0,0,10,1,0,1,1,19,14,1,1,1,1,19,1,0,60,0
2,2,0,1,0,10,0,3,4,1,10,12,1,1,1,1,10,1,3,60,0
4,2,0,0,1,6,2,3,2,1,17,13,1,1,1,1,17,1,4,36,0
4,2,0,0,1,7,0,2,4,1,17,12,1,1,1,1,17,2,2,96,0
2,2,0,0,1,2,0,0,1,1,18,10,1,1,0,0,18,1,0,96,0
1,2,0,0,1,10,1,2,4,1,17,8,1,1,0,0,17,2,2,72,0
2,3,1,0,0,1,0,0,4,1,1,9,1,1,1,0,1,2,0,60,0
3,3,0,1,0,10,1,4,4,1,14,13,1,1,1,1,14,2,8,36,0
1,2,0,0,1,1,1,0,4,1,17,12,1,1,0,0,17,2,0,84,0
2,3,0,0,1,10,2,1,2,1,17,8,1,1,1,1,17,1,1,96,0
2,2,0,0,0,10,2,1,4,1,19,10,1,1,0,0,19,2,1,60,0
1,2,1,0,0,5,0,1,4,2,7,12,1,1,0,0,7,2,1,72,0
3,3,0,0,1,7,0,1,1,1,18,12,1,1,1,1,18,1,1,48,0
3,1,0,1,0,6,4,3,2,1,9,9,1,1,0,0,9,1,5,60,0
2,1,0,1,0,10,4,3,4,1,9,12,1,1,1,0,9,2,4,84,0
3,2,0,0,0,10,1,0,4,1,24,15,1,1,1,1,21,1,0,36,0
4,3,1,0,0,1,0,0,4,1,6,9,1,1,1,0,6,2,0,240,0
3,1,0,0,1,5,1,2,4,1,17,11,1,1,1,1,17,1,2,168,0
1,3,0,0,1,10,1,1,4,1,16,10,1,1,0,0,16,1,1,36,0
1,3,0,0,1,10,3,2,4,1,17,11,1,1,1,1,17,1,2,96,0
2,2,0,0,0,4,2,3,4,1,24,10,1,1,1,0,21,1,3,84,0
1,2,0,0,0,3,1,0,2,1,19,12,1,1,1,0,19,1,0,60,0
2,2,0,0,0,6,2,2,4,1,24,11,1,1,1,1,21,1,2,60,0
3,1,1,0,0,5,3,3,4,1,6,10,1,1,1,1,6,1,3,84,0
1,1,1,0,0,1,0,0,4,2,6,12,1,1,0,0,6,2,0,60,0
2,2,0,0,0,10,0,1,1,1,20,10,1,1,1,0,21,1,1,24,0
1,2,0,0,1,6,3,1,4,1,17,11,1,1,0,0,17,2,1,36,0
3,3,0,0,1,7,1,2,4,1,16,11,1,1,0,0,16,1,2,72,0
3,2,1,0,0,4,0,1,4,1,2,10,1,1,1,1,2,1,1,48,0
3,2,0,0,1,10,2,3,2,1,16,12,1,1,1,1,16,2,4,156,0
2,2,0,0,1,7,0,1,1,1,16,12,1,1,0,0,16,1,1,36,0
4,2,0,0,1,2,0,0,4,1,16,13,1,1,0,0,16,2,0,60,0
2,2,1,0,0,1,1,0,4,1,6,12,2,1,0,0,6,2,0,156,0
4,2,1,0,0,4,1,3,1,1,1,16,1,1,1,1,1,1,3,10000,1
4,2,0,1,0,3,0,0,4,2,9,10,1,1,0,0,9,2,0,10000,1
2,2,0,0,0,6,1,3,4,1,19,12,1,1,1,1,19,2,5,36,0
5,2,1,0,0,4,1,1,1,1,6,10,1,1,1,1,6,1,1,12,0
4,3,1,0,0,5,0,1,4,1,5,6,2,1,1,0,5,2,1,10000,1
2,2,1,0,0,4,2,1,2,1,1,13,1,1,0,0,1,1,1,10000,1
5,2,1,0,0,1,0,0,4,2,7,11,1,1,0,0,7,1,0,120,0
3,2,1,0,0,1,1,0,1,2,6,12,1,1,0,0,6,1,0,144,0
2,2,1,0,0,4,2,0,4,1,2,11,1,1,1,0,2,1,0,72,0
3,2,1,0,0,5,2,0,2,2,1,16,1,1,0,0,1,2,0,10000,1
1,2,1,0,0,1,0,0,4,1,2,11,1,1,1,0,2,1,0,204,0
3,3,0,1,0,6,0,3,4,1,14,9,1,1,1,1,14,2,4,36,0
1,3,1,0,0,5,0,3,4,1,2,10,1,1,1,0,2,1,4,52,0
2,2,1,0,0,4,1,3,1,1,6,8,1,1,0,0,6,2,4,10000,1
4,2,0,0,0,4,0,1,4,2,19,11,2,1,0,0,19,2,1,120,0
3,3,1,0,0,1,0,0,4,1,1,9,2,1,1,1,1,2,0,10000,1
3,2,1,0,0,4,1,1,1,2,6,10,1,1,0,0,6,1,1,120,0
4,2,1,0,0,4,1,1,1,1,6,12,1,1,0,0,6,1,1,120,0
1,2,1,0,0,1,0,0,4,1,2,10,1,1,1,1,2,1,0,216,0
3,2,1,0,0,1,0,0,4,1,1,11,1,1,0,0,1,2,0,10000,1
2,2,1,0,0,5,1,2,4,1,1,9,1,1,0,0,1,1,2,10000,1
3,5,1,0,0,1,0,0,4,2,3,12,2,1,0,0,3,1,0,10000,1
2,3,1,0,0,1,0,1,4,1,1,10,1,1,0,0,1,2,1,10000,1
2,3,1,0,0,1,0,0,4,1,2,11,1,1,0,0,2,1,0,240,0
2,2,1,0,0,1,0,0,4,2,2,11,1,1,0,0,2,2,0,216,0
3,3,1,0,0,1,0,0,4,2,7,12,2,1,0,0,7,1,0,600,0
3,3,0,0,1,1,0,0,4,1,17,10,1,1,1,1,17,1,0,48,0
1,2,1,0,0,5,2,3,2,1,7,9,1,1,1,1,7,2,3,10000,1
2,2,1,0,0,4,0,0,2,2,2,10,1,1,0,0,2,1,0,96,0
3,2,1,0,0,5,3,0,4,2,6,10,1,1,0,0,6,1,0,480,0
2,3,1,0,0,1,0,0,4,1,1,9,1,1,0,0,1,1,0,10000,1
3,3,1,0,0,4,1,3,1,1,1,11,1,1,0,0,1,2,4,10000,1
2,3,1,0,0,1,1,0,1,1,6,10,1,1,1,1,6,1,0,252,0
4,3,1,0,0,1,0,0,4,2,1,8,2,1,0,0,1,2,0,10000,1
3,3,1,0,0,4,1,2,4,1,6,0,1,1,0,0,6,1,2,84,0
3,2,1,0,0,4,1,2,1,2,1,12,1,1,0,0,1,1,2,10000,1
2,1,1,0,0,1,1,0,4,1,1,11,1,1,0,0,1,2,0,10000,1
5,2,1,0,0,4,0,3,4,1,6,11,1,1,1,0,6,1,4,300,0
3,2,1,0,0,1,0,0,4,2,1,10,2,1,0,0,1,1,0,10000,1
2,3,1,0,0,1,0,0,4,1,1,9,1,1,1,1,1,2,0,10000,1
2,3,0,1,0,3,0,0,4,2,9,13,2,1,0,0,9,2,0,96,0
2,2,1,0,0,4,0,2,4,1,6,8,1,1,0,0,6,2,2,72,0
4,2,1,0,0,4,1,1,4,1,1,11,1,1,1,0,1,2,1,10000,1
3,2,1,0,0,1,0,0,1,1,1,11,1,1,1,1,1,1,0,10000,1
4,1,1,0,0,4,0,1,4,1,1,14,1,1,0,0,1,2,1,10000,1
4,3,1,0,0,1,0,0,4,2,1,11,2,1,0,0,1,1,0,10000,1
3,6,1,0,0,5,2,3,4,2,1,12,1,2,0,0,1,1,3,420,0
2,2,0,1,0,3,1,0,4,1,10,11,1,2,0,0,10,2,0,36,0
1,3,0,0,0,3,0,0,4,2,20,14,2,2,0,0,21,2,0,36,0
2,2,1,0,0,1,0,0,2,2,7,12,1,2,0,0,7,2,0,36,0
2,2,1,0,0,1,1,0,4,2,7,10,1,2,0,0,7,2,0,42,0
3,3,0,0,1,10,0,4,4,1,16,12,1,2,0,0,16,2,7,84,0
3,2,0,0,1,2,0,0,4,1,17,11,1,2,1,0,17,2,0,48,0
3,1,0,1,0,10,1,0,4,1,13,18,1,2,1,1,13,2,0,48,0
4,2,0,0,1,10,1,0,4,1,17,12,1,2,0,0,17,1,0,96,0
1,3,0,0,1,2,0,0,4,1,16,15,1,2,1,1,16,2,0,36,0
3,3,0,0,1,2,0,0,4,1,17,8,1,2,1,1,17,2,0,72,0
3,3,0,0,1,7,1,0,4,1,17,11,1,2,0,0,17,2,0,108,0
2,2,0,0,1,7,1,0,4,1,17,12,1,2,1,0,17,1,0,96,0
4,3,0,1,0,3,0,0,4,2,9,11,2,2,0,0,9,1,0,84,0
2,3,1,0,0,1,0,0,4,2,1,12,2,2,0,0,1,2,0,192,0
3,1,0,0,1,2,0,0,4,1,17,10,1,2,0,0,17,2,0,48,0
3,2,0,0,1,7,1,1,1,1,17,9,1,2,0,0,17,1,1,84,0
3,3,0,0,1,2,0,0,4,1,17,11,1,2,1,1,17,2,0,48,0
4,2,0,1,0,10,2,5,4,1,12,12,1,2,1,1,12,2,18,60,0
3,2,1,0,0,1,0,0,4,1,7,10,1,2,0,0,7,1,0,60,0
4,2,0,1,0,10,2,0,4,1,10,12,1,2,1,1,10,2,0,72,0
4,2,0,0,1,3,0,0,4,1,18,11,1,2,0,0,18,2,0,132,0
3,3,0,0,1,10,0,1,4,1,17,9,1,2,1,1,17,2,1,108,0
3,3,0,0,1,7,2,0,4,1,18,11,1,2,1,1,18,2,0,60,0
3,3,0,0,1,2,0,0,4,1,17,9,1,2,0,0,17,2,0,126,0
3,2,0,1,0,3,0,0,4,2,10,12,1,2,0,0,10,2,0,48,0
2,3,0,1,0,3,0,0,4,1,9,10,1,2,1,1,9,2,0,36,0
2,2,0,0,1,10,1,2,1,1,17,6,1,2,1,1,17,1,2,72,0
1,3,1,0,0,1,0,0,4,1,7,12,1,2,1,1,7,2,0,60,0
1,3,0,0,1,2,0,0,4,1,17,11,1,2,1,1,17,2,0,108,0
3,2,1,0,0,5,0,1,4,1,2,10,1,2,1,1,2,1,1,84,0
3,2,0,0,1,7,1,1,2,1,17,10,1,2,1,0,17,1,1,84,0
2,2,0,0,1,2,0,0,4,1,16,12,1,2,0,0,16,1,0,10000,1
4,3,0,0,1,10,2,0,3,1,17,0,1,2,1,1,17,2,0,72,0
4,3,0,0,1,2,0,0,4,2,16,1,2,2,0,0,16,2,0,72,0
1,2,1,0,0,1,0,0,4,1,7,12,1,2,1,0,7,2,0,60,0
4,1,0,1,0,10,0,1,1,1,13,18,1,2,1,1,13,2,1,36,0
2,2,0,0,1,7,0,0,2,1,17,12,1,1,0,0,17,2,0,180,0
1,1,0,1,0,10,4,0,3,1,9,12,1,1,0,0,9,1,0,53,0
4,2,1,0,0,4,1,0,4,1,6,11,1,1,1,1,6,1,0,240,0
3,2,0,0,1,6,3,3,2,1,17,11,1,1,1,1,17,2,5,240,0
3,2,0,0,1,10,3,1,2,1,17,12,1,1,0,0,17,1,1,84,0
4,2,0,0,0,6,3,4,2,1,24,12,1,1,0,0,21,1,7,3,0
2,1,1,0,0,1,0,0,4,1,4,12,1,1,0,0,4,2,0,360,0
3,2,0,0,1,7,0,1,2,1,16,11,1,1,1,1,16,2,1,72,0
3,2,1,0,0,4,3,0,4,1,1,11,1,1,0,0,1,1,0,10000,1
2,3,0,0,1,2,0,0,4,1,16,7,1,1,0,0,16,2,0,60,0
1,2,0,0,1,3,0,0,4,1,17,12,1,1,1,0,17,1,0,72,0
2,2,1,0,0,4,3,0,2,1,6,13,1,1,0,0,6,1,0,96,0
2,2,1,0,0,1,0,0,4,1,4,12,2,1,0,0,4,2,0,120,0
2,2,0,0,1,10,3,4,2,1,17,10,1,1,0,0,17,1,6,60,0
1,2,0,0,0,10,2,2,4,1,19,8,1,1,1,0,19,2,2,168,0
4,1,1,0,0,4,0,1,4,2,3,12,1,1,0,0,3,2,1,900,0
3,2,0,0,0,1,2,0,4,1,26,10,1,1,0,0,21,2,0,720,0
4,2,1,0,0,1,0,0,4,2,7,8,1,1,0,0,7,2,0,828,0
2,1,0,1,0,4,3,2,4,1,9,9,1,1,1,1,9,1,2,144,0
1,1,1,0,0,5,0,1,2,1,6,11,1,1,0,0,6,2,1,36,0
2,2,1,0,0,5,1,0,4,1,1,11,1,1,1,1,1,1,0,156,0
1,3,0,1,0,3,0,0,2,1,9,11,1,1,1,0,9,1,0,17,0
3,1,1,0,0,1,0,0,4,1,6,12,1,1,1,0,6,2,0,180,0
1,2,1,0,0,4,3,3,2,1,7,10,1,1,1,0,7,1,3,156,0
2,2,1,0,0,4,3,3,4,1,6,9,1,1,1,0,6,2,4,36,0
2,2,1,0,0,4,1,2,4,1,1,11,1,1,1,1,1,1,2,180,0
3,1,1,0,0,5,1,1,1,1,7,9,1,1,1,1,7,2,1,810,0
2,2,1,0,0,4,3,4,4,1,6,11,1,1,1,1,6,1,7,10000,1
4,1,1,0,0,5,1,0,4,1,4,8,1,1,1,0,4,2,0,384,0
4,2,1,0,0,4,1,1,1,1,6,9,1,1,1,0,6,2,1,216,0
5,2,1,0,0,4,0,1,4,1,1,10,1,1,1,1,1,2,1,10000,1
1,2,1,0,0,4,2,2,4,1,7,11,1,1,1,1,7,2,2,300,0
4,1,1,0,0,5,0,2,1,1,1,11,1,1,1,1,1,1,2,10000,1
3,2,1,0,0,5,3,2,2,1,6,10,1,1,0,0,6,1,2,96,0
3,2,1,0,0,5,1,0,4,1,4,10,1,1,0,0,4,1,0,10000,1
2,3,0,1,0,1,0,0,4,1,13,12,2,1,1,0,13,2,0,300,0
4,2,1,0,0,5,1,1,2,1,4,11,1,1,0,0,4,1,1,10000,1
2,2,1,0,0,1,0,0,4,1,7,9,1,1,1,1,7,1,0,120,0
1,1,0,1,0,10,4,4,2,2,10,11,1,1,0,0,10,2,6,11,0
1,2,0,0,0,4,2,3,2,1,24,10,1,1,1,0,21,2,3,36,0
2,1,1,0,0,5,2,1,1,1,1,11,1,1,1,0,1,2,1,10000,1
3,3,0,0,1,2,0,0,4,1,17,8,1,1,0,0,17,2,0,84,0
3,3,1,0,0,4,1,2,2,2,4,10,1,1,0,0,4,2,2,492,0
2,1,0,1,0,10,3,1,2,1,9,12,1,1,0,1,9,2,1,60,0
2,1,0,1,0,10,3,3,4,1,9,10,1,1,1,1,9,2,3,156,0
2,3,0,1,0,10,3,1,2,2,12,11,1,1,0,0,12,2,1,84,0
5,3,1,0,0,1,0,0,4,2,4,12,1,1,0,0,4,2,0,249,0
2,2,0,1,0,4,3,3,4,1,9,10,1,1,1,1,9,2,5,216,0
3,1,1,0,0,1,0,0,4,1,1,12,1,1,1,1,1,2,0,780,0
3,2,1,0,0,1,3,0,1,1,4,9,1,1,0,0,4,1,0,108,0
2,2,0,0,1,10,0,1,2,1,17,12,1,1,1,0,17,2,1,60,0
2,3,1,0,0,4,1,1,1,2,1,10,1,1,0,0,1,2,1,10000,1
4,1,1,0,0,4,2,1,1,1,6,11,1,1,0,0,6,1,1,10000,1
2,2,1,0,0,1,0,0,1,1,7,12,1,1,1,1,7,1,0,24,0
3,2,1,0,0,5,3,3,4,1,6,11,1,1,1,1,6,2,3,120,0
3,1,1,0,0,4,3,0,4,1,4,12,1,1,1,1,4,2,0,144,0
3,1,1,0,0,5,2,1,1,1,6,10,1,1,1,1,6,1,1,504,0
4,2,1,0,0,4,3,3,4,1,6,13,1,1,1,1,6,1,5,300,0
3,2,1,0,0,5,1,0,4,1,4,12,1,1,0,0,4,1,0,180,0
3,2,1,0,0,4,3,3,1,1,4,9,1,1,1,1,4,2,3,10000,1
4,2,1,0,0,5,2,0,4,1,3,10,1,1,0,0,3,1,0,10000,1
4,2,1,0,0,4,1,1,4,1,4,12,1,1,0,0,4,1,1,10000,1
3,2,0,1,0,4,4,3,2,1,10,11,1,1,1,0,10,1,3,24,0
1,2,1,0,0,1,0,0,4,1,4,10,1,1,0,0,4,2,0,180,0
1,2,1,0,0,4,4,0,2,1,1,6,1,1,1,0,1,2,0,10000,1
5,2,0,1,0,10,2,3,1,1,9,12,1,1,0,0,9,1,3,348,0
1,2,0,0,1,7,3,0,2,1,16,12,1,1,1,1,16,2,0,12,0
2,2,0,1,0,10,3,0,4,1,9,12,1,1,1,1,9,2,0,12,0
2,1,0,0,0,4,1,1,2,1,24,10,1,1,0,0,21,1,1,30,0
2,2,0,0,0,10,1,2,4,2,19,12,1,1,0,0,19,1,2,6,0
2,1,0,1,0,6,2,2,4,1,9,9,1,1,0,0,9,2,2,24,0
2,2,0,0,0,5,1,1,2,2,19,12,1,1,0,0,19,2,1,72,0
4,2,0,0,0,6,2,1,2,2,24,12,1,1,0,0,21,1,1,72,0
2,2,0,0,1,10,3,1,2,1,17,10,1,1,1,0,17,1,1,12,0
2,1,0,1,0,6,4,5,4,1,9,8,1,1,1,1,9,1,12,144,0
2,2,0,0,1,10,2,3,2,1,17,11,1,1,0,0,17,1,3,36,0
4,2,0,0,0,8,1,3,4,1,21,11,1,1,0,0,21,1,3,5,0
1,1,1,0,0,4,3,3,4,1,4,8,1,1,0,0,4,2,3,6,0
2,2,0,0,1,4,4,3,2,1,17,9,1,1,1,1,17,2,5,36,0
2,2,1,0,0,4,0,1,2,1,3,10,1,1,0,0,3,2,1,24,0
6,1,1,0,0,1,0,0,4,2,4,12,1,1,0,0,4,2,0,72,0
2,2,0,0,1,6,0,1,2,1,17,12,1,1,1,1,17,2,1,60,0
3,3,0,0,0,3,0,0,4,2,21,9,1,1,0,0,21,2,0,0,0
4,3,1,0,0,1,0,0,2,2,5,12,1,1,0,0,5,2,0,3,0
3,2,0,1,0,10,2,0,4,2,14,12,1,1,0,0,14,1,0,42,0
1,2,0,0,1,6,1,3,2,1,17,11,1,1,0,0,17,2,3,22,0
2,2,0,0,0,6,3,3,2,1,24,12,1,1,1,0,21,2,4,12,0
2,2,0,0,0,10,1,3,4,1,20,11,1,1,1,1,21,1,4,1,0
2,2,0,0,0,4,2,3,1,1,19,12,1,1,1,1,19,1,5,18,0
3,2,1,0,0,5,1,2,4,1,4,12,1,1,1,0,4,1,2,10000,1
4,2,1,0,0,4,1,1,1,1,6,11,1,1,1,1,6,1,1,300,0
4,2,1,0,0,4,2,1,1,1,4,7,1,1,1,1,4,2,1,10000,1
3,2,1,0,0,4,2,1,1,1,6,15,1,1,1,0,6,2,1,96,0
3,2,1,0,0,1,0,0,4,1,4,12,1,1,1,1,4,2,0,10000,1
3,2,1,0,0,4,3,4,1,1,4,9,1,1,1,0,4,1,8,360,0
5,2,1,0,0,1,0,0,4,2,1,10,1,1,0,0,1,2,0,10000,1
2,2,1,0,0,4,3,0,2,1,4,11,1,1,1,1,4,2,0,10000,1
3,2,1,0,0,4,3,0,4,1,1,10,1,1,1,0,1,1,0,180,0
3,2,1,0,0,1,0,0,4,1,1,13,1,1,1,1,1,2,0,10000,1
4,2,1,0,0,1,0,0,4,2,7,9,1,1,0,0,7,1,0,240,0
2,2,1,0,0,5,3,0,4,1,1,12,1,1,1,1,1,2,0,420,0
4,2,1,0,0,5,0,2,1,1,6,9,1,1,1,1,6,1,2,300,0
4,2,1,0,0,5,1,0,4,1,4,16,1,1,1,0,4,2,0,420,0
3,2,1,0,0,1,0,0,4,2,1,12,1,1,0,0,1,2,0,10000,1
3,2,1,0,0,5,3,3,4,1,5,9,1,1,0,0,5,2,3,300,0
3,2,1,0,0,4,3,1,1,1,1,16,1,1,0,1,1,2,1,10000,1
6,1,1,0,0,4,3,1,4,1,1,12,1,1,0,0,1,1,1,600,0
2,2,1,0,0,5,0,1,4,1,1,11,1,1,1,1,1,1,1,600,0
2,2,1,0,0,1,0,0,1,1,6,12,1,1,1,0,6,2,0,240,0
2,2,1,0,0,1,1,0,4,1,1,10,1,1,1,0,1,2,0,10000,1
2,1,1,0,0,4,3,0,2,1,6,11,1,1,1,1,6,1,0,120,0
3,2,1,0,0,4,1,2,1,1,1,14,1,1,0,0,1,2,2,10000,1
4,2,1,0,0,4,0,3,1,1,1,11,1,1,1,1,1,1,5,360,0
4,2,1,0,0,1,1,0,4,1,7,12,1,1,0,0,7,2,0,10000,1
2,2,1,0,0,1,0,0,4,2,6,10,1,1,0,0,6,2,0,120,0
5,2,1,0,0,4,2,3,1,1,7,16,1,1,0,0,7,2,3,240,0
3,2,0,0,1,6,0,1,2,2,17,11,1,1,0,0,17,2,1,480,0
4,2,1,0,0,5,0,3,4,1,7,4,1,1,1,0,7,2,3,180,0
5,1,1,0,0,4,2,2,4,1,1,7,1,1,0,0,1,2,2,300,0
3,2,1,0,0,4,1,0,2,1,6,8,1,1,1,0,6,2,0,276,0
3,1,1,0,0,1,0,0,4,1,1,13,1,1,0,0,1,2,0,10000,1
2,2,0,0,1,6,4,0,2,1,17,10,1,1,1,1,17,2,0,36,0
3,1,1,0,0,4,4,4,4,1,6,9,1,1,1,0,6,1,6,300,0
2,2,1,0,0,4,1,1,1,1,1,11,1,1,0,0,1,2,1,10000,1
3,2,0,0,1,6,3,3,4,1,17,10,1,1,1,1,17,2,4,120,0
2,2,1,0,0,4,1,1,2,1,1,9,1,1,0,1,1,1,1,10000,1
